FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150503;0000;39,0833;;;
150504;0000;62,7708;;;
150505;0000;85,7083;;;
150506;0000;109,125;;;
150507;0000;104,938;;;
150508;0000;82,9583;;;
150509;0000;107,083;;;
150510;0000;112,146;;;
150511;0000;92,9375;;;
150512;0000;103,667;;;
150513;0000;118,25;;;
150514;0000;94,875;;;
150515;0000;100,312;;;
150516;0000;125,521;;;
150517;0000;106,875;;;
150518;0000;126,417;;;
150519;0000;121,614;;;
150520;0000;38,7291;;;
150521;0000;60,6458;;;
150522;0000;82,1875;;;
150523;0000;71,75;;;
150524;0000;103,625;;;
150525;0000;124,792;;;
150526;0000;97,1458;;;
150527;0000;138,917;;;
150528;0000;134,854;;;
150529;0000;65,9583;;;
150530;0000;91,0416;;;
150531;0000;86,625;;;
150601;0000;130,208;;;
150602;0000;115,167;;;
150603;0000;111,833;;;
150604;0000;211,396;;;
150605;0000;139,792;;;
150606;0000;62,6522;;;
150607;0000;44,9348;;;
150608;0000;54,7083;;;
150609;0000;70,125;;;
150610;0000;44,6875;;;
150611;0000;117;;;
150612;0000;105,604;;;
150613;0000;54,4583;;;
150614;0000;105;;;
150615;0000;137,188;;;
150616;0000;109,188;;;
150617;0000;126,021;;;
150618;0000;210,229;;;
150619;0000;187,292;;;
150620;0000;208,292;;;
150621;0000;214,083;;;
150622;0000;158,812;;;
150623;0000;107,5;;;
150624;0000;71,7826;;;
150625;0000;116,543;;;
150626;0000;166,333;;;
150627;0000;151,396;;;
150628;0000;126,604;;;
150629;0000;126,479;;;
150630;0000;155,438;;;
150701;0000;161,125;;;
150702;0000;124,875;;;
150703;0000;148,292;;;
150704;0000;149,354;;;
150705;0000;96,3125;;;
150706;0000;66,4791;;;
150707;0000;79,2916;;;
150708;0000;118,771;;;
150709;0000;86,1304;;;
150710;0000;85,125;;;
150711;0000;79,7708;;;
150712;0000;9,3125;;;
150713;0000;26,375;;;
150714;0000;78,5208;;;
150715;0000;109,271;;;
150716;0000;107,739;;;
150717;0000;100,188;;;
150718;0000;82,8333;;;
150719;0000;41,7083;;;
150720;0000;83,375;;;
150721;0000;142,875;;;
150722;0000;135,354;;;
150723;0000;135,458;;;
150724;0000;134,75;;;
150725;0000;159,292;;;
150726;0000;64,9583;;;
150727;0000;43,8043;;;
150728;0000;69,0208;;;
150729;0000;61,5416;;;
150730;0000;73,2291;;;
150731;0000;56,7083;;;
150801;0000;115,083;;;
150802;0000;36,875;;;
150803;0000;90,0952;;;
150804;0000;76,75;;;
150805;0000;27,3958;;;
150806;0000;8,35416;;;
150807;0000;32,9791;;;
150808;0000;16,6087;;;
150809;0000;11,1458;;;
150810;0000;16;;;
150811;0000;;;;
150812;0000;35,9583;;;
150813;0000;62,4565;;;
150814;0000;68,4791;;;
150815;0000;47,3958;;;
150816;0000;43,9375;;;
150817;0000;41,1458;;;
150818;0000;84,3333;;;
150819;0000;92,2291;;;
150820;0000;65,0208;;;
150821;0000;30,5417;;;
150822;0000;29,7083;;;
150823;0000;47,6875;;;
150824;0000;68,2916;;;
150825;0000;27,2917;;;
150826;0000;40,8333;;;
150827;0000;84,2708;;;
150828;0000;79,2708;;;
150829;0000;95,75;;;
150830;0000;75,9166;;;
150831;0000;56,8541;;;
150901;0000;56,8125;;;
150902;0000;66,25;;;
150903;0000;72,1458;;;
150904;0000;76,2083;;;
150905;0000;77,0833;;;
150906;0000;13,5476;;;
150907;0000;12,2708;;;
150908;0000;30,3542;;;
150909;0000;39,9545;;;
150910;0000;39,375;;;
150911;0000;47,8125;;;
150912;0000;84,1875;;;
150913;0000;60,1041;;;
150914;0000;48,9583;;;
150915;0000;38,625;;;
150916;0000;41,25;;;
150917;0000;24,7708;;;
150918;0000;32,5;;;
150919;0000;60,6458;;;
150920;0000;40,2916;;;
150921;0000;25;;;
150922;0000;27,0208;;;
150923;0000;27,75;;;
150924;0000;21,2917;;;
150925;0000;41,2708;;;
150926;0000;44,8333;;;
150927;0000;46,2291;;;
150928;0000;37,125;;;
150929;0000;35,25;;;
150930;0000;33,8958;;;
151001;0000;14,2083;;;
151002;0000;25,3695;;;
151003;0000;32,6875;;;
151004;0000;14,1458;;;
151005;0000;17,8695;;;
151006;0000;17,6875;;;
151007;0000;17,8043;;;
151008;0000;32,1458;;;
151009;0000;31,8542;;;
151010;0000;45,0416;;;
151011;0000;43,6875;;;
151012;0000;32,1875;;;
151013;0000;30,5;;;
151014;0000;9,625;;;
151015;0000;16,2083;;;
151016;0000;36,5416;;;
151017;0000;65,1666;;;
151018;0000;56,3125;;;
151019;0000;17,8542;;;
151020;0000;20,4782;;;
151021;0000;23,1667;;;
151022;0000;35,6041;;;
151023;0000;37,0208;;;
151024;0000;24,1875;;;
151025;0000;21;;;
151026;0000;26,6875;;;
151027;0000;34,2083;;;
151028;0000;18,8125;;;
151029;0000;25,8125;;;
151030;0000;30,9792;;;
151031;0000;37,7083;;;
151101;0000;32,6875;;;
151102;0000;27,875;;;
151103;0000;27,1042;;;
151104;0000;30,125;;;
151105;0000;39,8541;;;
151106;0000;40,3541;;;
151107;0000;27,625;;;
151108;0000;19,5833;;;
151109;0000;16,7917;;;
151110;0000;24,5417;;;
151111;0000;23,3913;;;
151112;0000;21,0833;;;
151113;0000;54,5208;;;
151114;0000;40,0416;;;
151115;0000;24,5435;;;
151116;0000;21,1591;;;
151117;0000;21,6667;;;
151118;0000;20,875;;;
151119;0000;18,913;;;
151120;0000;34,925;;;
151121;0000;26,0417;;;
151122;0000;24,5869;;;
151123;0000;24,0714;;;
151124;0000;20,3478;;;
151125;0000;18,3913;;;
151126;0000;20,2083;;;
151127;0000;26,7727;;;
151128;0000;32,6522;;;
151129;0000;35,8478;;;
151130;0000;36,8541;;;
151201;0000;30,2292;;;
151202;0000;22,6875;;;
151203;0000;29,0238;;;
151204;0000;37,8043;;;
151205;0000;34,3958;;;
151206;0000;27,1875;;;
151207;0000;27,3684;;;
151208;0000;28;;;
151209;0000;34,4318;;;
151210;0000;35,3913;;;
151211;0000;39,8125;;;
151212;0000;29,7381;;;
151213;0000;20,8095;;;
151214;0000;;;;
151215;0000;31,8333;;;
151216;0000;23,9375;;;
151217;0000;50,2857;;;
151218;0000;52,5416;;;
151219;0000;43,4583;;;
151220;0000;31,5;;;
151221;0000;27,5217;;;
151222;0000;33,5833;;;
151223;0000;30,4167;;;
151224;0000;45,4583;;;
151225;0000;39,75;;;
151226;0000;36,3125;;;
151227;0000;40,7916;;;
151228;0000;38,875;;;
151229;0000;33,5416;;;
151230;0000;34,675;;;
151231;0000;38,8333;;;
